old	role	shape	matched_spelling	file	line	count	line_text
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	87	1	| `LVL-exact-class`     | `annotation.unused-directive:class`     | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	88	1	| `LVL-exact-namespace` | `annotation.unused-directive:namespace` | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	89	1	| `LVL-exact-project`   | `annotation.unused-directive:project`   | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	90	1	| `LVL-group-callable`  | `annotation.*:callable`                 | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	91	1	| `LVL-group-class`     | `annotation.*:class`                    | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	92	1	| `LVL-group-namespace` | `annotation.*:namespace`                | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	93	1	| `LVL-group-project`   | `annotation.*:project`                  | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	94	1	| `S-method`            | `annotation.unused-directive`           | L7 complexity.cyclomatic; L11 annotation.unused-directive     | no suppression prose | **ine
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	96	1	| `S-control`           | `coupling.class-rank`                   | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	97	1	| `TH-channel`          | `annotation.unused-directive`           | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	98	1	| `TH-producer`         | `annotation.directive`                  | L7 complexity.cyclomatic                                      | no suppression prose | **unm
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	226	1	`complexity.cyclomatic` ×3, `coupling.class-rank` ×2, `coupling.instability` ×2,
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	282	1	| `tests/Infrastructure/Console/Functional/DirectivesCommandTest.php:155`              | `@qmx-ignore-file annotation.unused-directive` | heredoc-фикстура, кото
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	318	1	→ `false`; три остальных `annotation.*` → `true`; `complexity.cyclomatic` → `false`.
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/measurement-directive-forms.md	321	1	`(L7 complexity.cyclomatic, inert)`, `(L8 annotation.unused-directive, effective)`,
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-directive-forms.py	48	1	VICTIM_LINE = "// @qmx-ignore-file complexity.cyclomatic -- victim"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	24	2	| `B0-victim-only`      | `complexity.cyclomatic`                 | L7 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	25	1	| `S-exact`             | `annotation.unused-directive`           | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	26	1	| `S-exact-file`        | `annotation.unused-directive:file`      | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	27	1	| `S-exact-class`       | `annotation.unused-directive:class`     | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	28	1	| `S-group`             | `annotation.*`                          | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	29	1	| `S-group-file`        | `annotation.*:file`                     | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	30	1	| `S-nofilter`          | `*`                                     | L7 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	31	1	| `N-exact`             | `annotation.unused-directive`           | L7 annotation.unresolved-directive [error]; L8 annotation.unused-directive [info] "complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	32	1	| `N-exact-file`        | `annotation.unused-directive:file`      | L7 annotation.unresolved-directive [error]; L8 annotation.unused-directive [info] "complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	33	1	| `N-exact-class`       | `annotation.unused-directive:class`     | L7 annotation.unresolved-directive [error]; L8 annotation.unused-directive [info] "complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	34	1	| `N-group`             | `annotation.*`                          | L7 annotation.unresolved-directive [error]; L8 annotation.unused-directive [info] "complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	35	1	| `N-group-file`        | `annotation.*:file`                     | L7 annotation.unresolved-directive [error]; L8 annotation.unused-directive [info] "complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	36	1	| `N-nofilter`          | `*`                                     | L8 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	37	1	| `F-exact`             | `annotation.unused-directive`           | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	38	1	| `F-exact-file`        | `annotation.unused-directive:file`      | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	39	1	| `F-exact-class`       | `annotation.unused-directive:class`     | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	40	1	| `F-group`             | `annotation.*`                          | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	41	1	| `F-group-file`        | `annotation.*:file`                     | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	42	1	| `F-nofilter`          | `*`                                     | L7 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	43	1	| `LVL-exact-callable`  | `annotation.unused-directive:callable`  | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	44	1	| `LVL-exact-class`     | `annotation.unused-directive:class`     | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	45	1	| `LVL-exact-namespace` | `annotation.unused-directive:namespace` | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	46	1	| `LVL-exact-project`   | `annotation.unused-directive:project`   | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	47	1	| `LVL-group-callable`  | `annotation.*:callable`                 | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	48	1	| `LVL-group-class`     | `annotation.*:class`                    | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	49	1	| `LVL-group-namespace` | `annotation.*:namespace`                | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	50	1	| `LVL-group-project`   | `annotation.*:project`                  | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unresolved-dire
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	51	1	| `S-method`            | `annotation.unused-directive`           | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L11 annotation.unresolved-dir
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	53	1	| `S-control`           | `coupling.class-rank`                   | L7 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	54	1	| `S-control-live`      | `coupling.class-rank`                   | L7 annotation.unused-directive [info] "complexity.cyclomatic"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	56	1	| `NEIGH-exact`         | `annotation.unresolved-directive`       | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L8 annotation.unused-directiv
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	docs/internal/plans/rule-vocabulary/X4-directive-ban/stand-predicted-forms.md	57	1	| `TH-channel`          | `annotation.unused-directive`           | L7 annotation.unused-directive [info] "complexity.cyclomatic"; L9 annotation.unresolved-dire
